Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
8/4/2007;10:23:00;0.624;0.098;239.770;3.000;0.000;0.000;0.000
8/4/2007;12:03:00;0.492;0.094;238.740;2.400;0.000;1.000;0.000
8/4/2007;13:43:00;1.488;0.100;239.330;6.200;0.000;0.000;18.000
8/4/2007;15:23:00;0.290;0.110;241.400;1.200;0.000;1.000;0.000
8/4/2007;17:03:00;0.250;0.000;245.300;1.200;0.000;0.000;0.000
8/4/2007;18:43:00;0.386;0.220;240.030;1.800;0.000;0.000;0.000
8/4/2007;20:23:00;0.214;0.000;239.580;0.800;0.000;0.000;0.000
8/4/2007;22:03:00;0.212;0.000;237.940;0.800;0.000;0.000;0.000
8/4/2007;23:43:00;1.390;0.108;241.020;5.800;0.000;0.000;18.000
9/4/2007;01:23:00;0.216;0.000;240.670;0.800;0.000;0.000;0.000
9/4/2007;03:03:00;0.346;0.150;241.890;1.600;0.000;1.000;0.000
9/4/2007;04:43:00;0.394;0.222;240.840;1.800;0.000;0.000;0.000
9/4/2007;06:23:00;0.314;0.136;240.050;1.400;0.000;1.000;0.000
9/4/2007;08:03:00;0.216;0.000;241.560;0.800;0.000;0.000;0.000
9/4/2007;09:43:00;0.222;0.000;240.710;1.000;0.000;0.000;0.000
9/4/2007;11:23:00;0.308;0.112;239.320;1.400;0.000;0.000;0.000
9/4/2007;13:03:00;0.216;0.000;241.670;0.800;0.000;0.000;0.000
9/4/2007;14:43:00;0.290;0.088;240.530;1.200;0.000;0.000;0.000
9/4/2007;16:23:00;1.622;0.280;238.830;8.400;18.000;0.000;0.000
9/4/2007;18:03:00;1.346;0.090;239.740;5.600;0.000;2.000;18.000
9/4/2007;19:43:00;2.476;0.056;237.480;10.400;0.000;0.000;0.000
9/4/2007;21:23:00;3.622;0.178;235.420;15.400;37.000;0.000;17.000
9/4/2007;23:03:00;0.222;0.000;243.050;1.000;0.000;0.000;0.000
10/4/2007;00:43:00;0.222;0.000;243.570;1.000;0.000;0.000;0.000
10/4/2007;02:23:00;0.416;0.228;242.760;2.000;0.000;0.000;0.000
10/4/2007;04:03:00;0.272;0.064;243.050;1.200;0.000;0.000;0.000
10/4/2007;05:43:00;1.354;0.092;239.760;5.600;0.000;1.000;18.000
10/4/2007;07:23:00;0.320;0.116;240.660;1.400;0.000;0.000;0.000
10/4/2007;09:03:00;0.288;0.104;240.400;1.200;0.000;1.000;0.000
10/4/2007;10:43:00;0.288;0.084;239.460;1.200;0.000;0.000;0.000
10/4/2007;12:23:00;0.332;0.126;242.680;1.400;0.000;0.000;0.000
10/4/2007;14:03:00;0.318;0.120;241.090;1.400;0.000;0.000;0.000
10/4/2007;15:43:00;0.220;0.000;242.350;1.000;0.000;0.000;0.000
10/4/2007;17:23:00;0.306;0.114;242.530;1.400;0.000;2.000;0.000
10/4/2007;19:03:00;0.814;0.094;238.170;3.600;0.000;0.000;0.000
10/4/2007;20:43:00;1.038;0.116;239.590;4.400;0.000;2.000;0.000
10/4/2007;22:23:00;0.962;0.000;239.690;4.200;0.000;1.000;0.000
11/4/2007;00:03:00;1.798;0.214;240.050;7.600;0.000;2.000;17.000
11/4/2007;01:43:00;0.302;0.108;241.530;1.200;0.000;1.000;0.000
11/4/2007;03:23:00;0.302;0.104;240.730;1.200;0.000;1.000;0.000
11/4/2007;05:03:00;0.398;0.238;240.480;1.800;0.000;1.000;0.000
11/4/2007;06:43:00;0.322;0.110;240.730;1.600;0.000;1.000;0.000
11/4/2007;08:23:00;0.370;0.204;239.580;1.800;0.000;1.000;0.000
11/4/2007;10:03:00;1.384;0.000;238.480;5.800;0.000;0.000;18.000
11/4/2007;11:43:00;1.290;0.000;241.170;5.200;0.000;0.000;18.000
11/4/2007;13:23:00;0.322;0.120;241.290;1.400;0.000;0.000;0.000
11/4/2007;15:03:00;0.270;0.000;242.240;1.400;0.000;0.000;0.000
11/4/2007;16:43:00;0.222;0.000;244.760;1.000;0.000;0.000;0.000
11/4/2007;18:23:00;0.402;0.244;241.610;1.800;0.000;1.000;0.000
11/4/2007;20:03:00;0.390;0.228;241.880;1.800;0.000;0.000;0.000
11/4/2007;21:43:00;0.356;0.210;241.330;1.600;0.000;1.000;0.000
11/4/2007;23:23:00;0.214;0.000;239.970;0.800;0.000;0.000;0.000
12/4/2007;01:03:00;0.310;0.110;238.840;1.400;0.000;0.000;0.000
12/4/2007;02:43:00;0.216;0.000;240.640;0.800;0.000;0.000;0.000
12/4/2007;04:23:00;0.218;0.000;240.840;1.000;0.000;0.000;0.000
12/4/2007;06:03:00;0.408;0.244;241.440;2.000;0.000;2.000;0.000
12/4/2007;07:43:00;0.214;0.000;239.930;0.800;0.000;0.000;0.000
12/4/2007;09:23:00;0.360;0.204;239.560;1.600;0.000;1.000;0.000
12/4/2007;11:03:00;0.392;0.226;241.780;1.800;0.000;0.000;0.000
12/4/2007;12:43:00;0.262;0.050;240.570;1.200;0.000;0.000;0.000
12/4/2007;14:23:00;0.212;0.000;237.730;0.800;0.000;0.000;0.000
12/4/2007;16:03:00;0.328;0.120;241.200;1.400;0.000;0.000;0.000
12/4/2007;17:43:00;0.392;0.238;240.260;1.800;0.000;1.000;0.000
12/4/2007;19:23:00;0.216;0.000;241.070;0.800;0.000;0.000;0.000
12/4/2007;21:03:00;0.290;0.104;240.320;1.200;0.000;1.000;0.000
12/4/2007;22:43:00;0.316;0.114;239.820;1.400;0.000;0.000;0.000
13/4/2007;00:23:00;0.364;0.210;241.020;1.600;0.000;1.000;0.000
13/4/2007;02:03:00;0.286;0.088;240.270;1.200;0.000;0.000;0.000
13/4/2007;03:43:00;0.314;0.114;239.520;1.400;0.000;0.000;0.000
13/4/2007;05:23:00;0.214;0.000;239.160;0.800;0.000;0.000;0.000
13/4/2007;07:03:00;0.214;0.000;240.630;0.800;0.000;0.000;0.000
13/4/2007;08:43:00;0.402;0.232;239.280;1.800;0.000;1.000;0.000
13/4/2007;10:23:00;1.348;0.094;237.770;5.600;0.000;0.000;17.000
13/4/2007;12:03:00;0.292;0.112;241.940;1.200;0.000;2.000;0.000
13/4/2007;13:43:00;0.292;0.090;240.830;1.200;0.000;0.000;0.000
13/4/2007;15:23:00;0.448;0.330;238.550;2.200;0.000;1.000;0.000
13/4/2007;17:03:00;0.218;0.000;241.050;0.800;0.000;0.000;0.000
13/4/2007;18:43:00;0.214;0.000;239.600;0.800;0.000;0.000;0.000
13/4/2007;20:23:00;0.322;0.124;242.540;1.400;0.000;0.000;0.000
13/4/2007;22:03:00;1.268;0.000;239.070;5.200;0.000;0.000;18.000
13/4/2007;23:43:00;0.300;0.106;240.940;1.200;0.000;2.000;0.000
14/4/2007;01:23:00;0.396;0.214;239.450;1.800;0.000;0.000;0.000
14/4/2007;03:03:00;0.448;0.336;239.510;2.200;0.000;2.000;0.000
14/4/2007;04:43:00;0.218;0.000;242.040;1.000;0.000;0.000;0.000
14/4/2007;06:23:00;0.262;0.054;240.280;1.200;0.000;1.000;0.000
14/4/2007;08:03:00;0.316;0.118;240.910;1.400;0.000;0.000;0.000
14/4/2007;09:43:00;0.212;0.000;238.470;0.800;0.000;0.000;0.000
14/4/2007;11:23:00;0.214;0.000;239.850;0.800;0.000;0.000;0.000
14/4/2007;13:03:00;0.398;0.228;242.030;1.800;0.000;0.000;0.000
14/4/2007;14:43:00;0.382;0.238;239.500;1.800;0.000;1.000;0.000
14/4/2007;16:23:00;0.214;0.000;239.150;0.800;0.000;0.000;0.000
14/4/2007;18:03:00;0.366;0.186;239.070;1.800;0.000;1.000;0.000
14/4/2007;19:43:00;0.314;0.122;241.630;1.400;0.000;0.000;0.000
14/4/2007;21:23:00;0.218;0.000;241.460;0.800;0.000;0.000;0.000
14/4/2007;23:03:00;1.278;0.000;240.000;5.200;0.000;0.000;18.000
15/4/2007;00:43:00;0.392;0.216;240.150;1.800;0.000;0.000;0.000
15/4/2007;02:23:00;0.370;0.206;240.200;1.800;0.000;2.000;0.000
15/4/2007;04:03:00;0.220;0.000;241.760;1.000;0.000;0.000;0.000
15/4/2007;05:43:00;0.398;0.240;241.090;1.800;0.000;1.000;0.000
15/4/2007;07:23:00;0.314;0.124;242.370;1.400;0.000;0.000;0.000
15/4/2007;09:03:00;0.286;0.102;240.040;1.200;0.000;2.000;0.000
15/4/2007;10:43:00;0.216;0.000;239.940;0.800;0.000;0.000;0.000
15/4/2007;12:23:00;1.402;0.186;235.620;6.000;0.000;0.000;17.000
15/4/2007;14:03:00;0.294;0.090;239.810;1.200;0.000;0.000;0.000
15/4/2007;15:43:00;2.858;0.482;236.270;12.200;0.000;2.000;17.000
15/4/2007;17:23:00;0.198;0.104;239.540;1.000;0.000;0.000;0.000
15/4/2007;19:03:00;0.194;0.106;239.840;1.000;0.000;0.000;0.000
15/4/2007;20:43:00;0.230;0.128;238.190;1.000;0.000;0.000;0.000
15/4/2007;22:23:00;1.264;0.134;242.010;5.200;0.000;2.000;0.000
16/4/2007;00:03:00;0.312;0.178;243.170;1.400;0.000;0.000;0.000
16/4/2007;01:43:00;0.218;0.128;241.550;1.000;0.000;2.000;0.000
16/4/2007;03:23:00;0.288;0.238;242.920;1.400;0.000;2.000;0.000
16/4/2007;05:03:00;0.198;0.110;241.650;1.000;0.000;0.000;0.000
16/4/2007;06:43:00;0.238;0.146;242.610;1.200;0.000;0.000;0.000
16/4/2007;08:23:00;1.262;0.114;238.070;5.200;0.000;0.000;17.000
16/4/2007;10:03:00;0.158;0.048;239.780;0.800;0.000;0.000;0.000
16/4/2007;11:43:00;0.154;0.000;241.020;0.600;0.000;0.000;0.000
16/4/2007;13:23:00;0.158;0.000;240.510;0.600;0.000;0.000;0.000
16/4/2007;15:03:00;0.264;0.000;239.500;1.000;0.000;0.000;0.000
16/4/2007;16:43:00;0.450;0.232;241.490;2.000;0.000;0.000;0.000
16/4/2007;18:23:00;1.364;0.218;240.420;5.600;0.000;0.000;18.000
16/4/2007;20:03:00;0.448;0.382;242.170;2.400;0.000;2.000;0.000
16/4/2007;21:43:00;2.476;0.230;236.410;10.400;1.000;2.000;17.000
16/4/2007;23:23:00;1.264;0.000;241.890;5.200;0.000;0.000;18.000
17/4/2007;01:03:00;0.180;0.000;238.410;0.800;0.000;0.000;0.000
17/4/2007;02:43:00;0.182;0.000;240.080;1.000;0.000;0.000;0.000
17/4/2007;04:23:00;0.256;0.100;240.820;1.200;0.000;0.000;0.000
17/4/2007;06:03:00;0.180;0.000;238.560;0.800;0.000;0.000;0.000
17/4/2007;07:43:00;1.932;0.000;238.870;8.000;0.000;0.000;18.000
17/4/2007;09:23:00;1.446;0.102;237.720;6.000;0.000;0.000;17.000
17/4/2007;11:03:00;1.446;0.308;239.070;6.200;0.000;1.000;17.000
17/4/2007;12:43:00;0.346;0.250;241.100;1.800;0.000;1.000;0.000
17/4/2007;14:23:00;0.336;0.256;241.980;1.600;0.000;2.000;0.000
17/4/2007;16:03:00;0.508;0.000;241.620;2.000;0.000;0.000;0.000
17/4/2007;17:43:00;0.478;0.258;243.160;2.200;0.000;0.000;0.000
17/4/2007;19:23:00;0.994;0.268;240.380;4.200;0.000;0.000;0.000
17/4/2007;21:03:00;4.026;0.262;236.120;17.200;38.000;0.000;0.000
17/4/2007;22:43:00;1.726;0.186;237.940;7.200;0.000;0.000;17.000
18/4/2007;00:23:00;1.682;0.112;239.490;7.000;0.000;0.000;0.000
18/4/2007;02:03:00;0.124;0.000;240.220;0.600;0.000;0.000;0.000
18/4/2007;03:43:00;0.124;0.000;239.690;0.600;0.000;0.000;0.000
18/4/2007;05:23:00;0.194;0.100;239.810;0.800;0.000;0.000;0.000
18/4/2007;07:03:00;2.972;0.106;237.350;12.400;0.000;0.000;18.000
18/4/2007;08:43:00;0.452;0.352;238.160;2.400;2.000;1.000;0.000
18/4/2007;10:23:00;1.742;0.220;238.260;7.200;0.000;2.000;17.000
18/4/2007;12:03:00;0.248;0.122;242.220;1.200;0.000;2.000;0.000
18/4/2007;13:43:00;0.228;0.104;239.800;1.000;0.000;1.000;0.000
18/4/2007;15:23:00;0.152;0.000;241.490;0.600;0.000;0.000;0.000
18/4/2007;17:03:00;0.214;0.052;239.960;1.200;0.000;0.000;0.000
18/4/2007;18:43:00;0.326;0.100;242.330;1.400;0.000;0.000;0.000
18/4/2007;20:23:00;0.342;0.128;239.670;1.600;0.000;0.000;0.000
18/4/2007;22:03:00;1.688;0.206;240.740;7.000;0.000;0.000;0.000
18/4/2007;23:43:00;0.664;0.080;241.180;2.800;0.000;0.000;0.000
19/4/2007;01:23:00;0.484;0.000;240.060;2.000;0.000;0.000;0.000
19/4/2007;03:03:00;0.298;0.000;239.080;1.200;0.000;0.000;0.000
19/4/2007;04:43:00;0.294;0.000;239.830;1.200;0.000;0.000;0.000
19/4/2007;06:23:00;0.398;0.126;241.210;1.600;0.000;0.000;0.000
19/4/2007;08:03:00;1.260;0.108;238.120;5.200;0.000;0.000;18.000
19/4/2007;09:43:00;1.204;0.000;239.200;5.000;0.000;0.000;17.000
19/4/2007;11:23:00;0.212;0.068;240.720;1.200;0.000;0.000;0.000
19/4/2007;13:03:00;2.048;0.246;237.630;9.400;0.000;0.000;17.000
19/4/2007;14:43:00;0.462;0.000;240.650;1.800;0.000;0.000;0.000
19/4/2007;16:23:00;0.280;0.176;240.320;1.400;0.000;0.000;0.000
19/4/2007;18:03:00;2.604;0.198;239.460;10.800;0.000;39.000;0.000
19/4/2007;19:43:00;0.296;0.236;242.440;1.600;0.000;1.000;0.000
19/4/2007;21:23:00;1.036;0.226;238.630;4.400;0.000;1.000;0.000
19/4/2007;23:03:00;0.204;0.124;245.020;1.000;0.000;0.000;0.000
20/4/2007;00:43:00;0.130;0.000;242.550;0.600;0.000;0.000;0.000
20/4/2007;02:23:00;0.124;0.000;237.430;0.600;0.000;0.000;0.000
20/4/2007;04:03:00;0.128;0.000;239.500;0.600;0.000;0.000;0.000
20/4/2007;05:43:00;0.230;0.126;238.410;1.000;0.000;0.000;0.000
20/4/2007;07:23:00;1.368;0.124;241.910;5.600;0.000;0.000;18.000
20/4/2007;09:03:00;0.220;0.128;239.200;1.000;0.000;0.000;0.000
20/4/2007;10:43:00;0.126;0.000;239.440;0.600;0.000;0.000;0.000
20/4/2007;12:23:00;0.128;0.000;240.670;0.600;0.000;0.000;0.000
20/4/2007;14:03:00;0.214;0.000;239.640;1.000;0.000;0.000;0.000
20/4/2007;15:43:00;0.396;0.236;241.360;1.800;0.000;1.000;0.000
20/4/2007;17:23:00;0.298;0.098;242.370;1.400;0.000;0.000;0.000
20/4/2007;19:03:00;0.216;0.000;242.220;1.000;0.000;0.000;0.000
20/4/2007;20:43:00;0.550;0.000;242.830;2.200;0.000;0.000;0.000
20/4/2007;22:23:00;1.456;0.152;240.750;6.000;1.000;0.000;0.000
21/4/2007;00:03:00;0.118;0.000;242.440;0.600;0.000;0.000;0.000
21/4/2007;01:43:00;0.194;0.088;240.480;0.800;0.000;0.000;0.000
21/4/2007;03:23:00;0.292;0.222;240.710;1.400;0.000;0.000;0.000
21/4/2007;05:03:00;0.296;0.244;241.220;1.600;0.000;1.000;0.000
21/4/2007;06:43:00;0.116;0.000;241.830;0.600;0.000;0.000;0.000
21/4/2007;08:23:00;0.140;0.000;243.060;0.600;0.000;0.000;0.000
21/4/2007;10:03:00;1.228;0.000;238.800;5.200;0.000;0.000;18.000
21/4/2007;11:43:00;2.832;0.212;240.570;11.800;38.000;0.000;0.000
21/4/2007;13:23:00;1.616;0.000;239.740;6.800;1.000;0.000;17.000
21/4/2007;15:03:00;1.232;0.000;243.160;5.000;0.000;0.000;18.000
21/4/2007;16:43:00;1.368;0.232;238.210;5.800;0.000;2.000;17.000
21/4/2007;18:23:00;1.316;0.258;236.330;7.400;13.000;0.000;0.000
21/4/2007;20:03:00;1.478;0.354;236.810;6.400;1.000;0.000;18.000
21/4/2007;21:43:00;4.968;0.410;231.000;21.600;36.000;1.000;17.000
21/4/2007;23:23:00;0.360;0.234;240.270;2.000;0.000;0.000;0.000
22/4/2007;01:03:00;0.458;0.138;241.670;2.400;0.000;0.000;0.000
22/4/2007;02:43:00;0.246;0.138;241.590;1.200;0.000;0.000;0.000
22/4/2007;04:23:00;0.316;0.236;240.610;1.600;0.000;0.000;0.000
22/4/2007;06:03:00;1.292;0.106;242.930;5.200;0.000;0.000;0.000
22/4/2007;07:43:00;3.348;0.088;235.860;14.200;0.000;0.000;18.000
22/4/2007;09:23:00;3.196;0.050;235.240;13.600;0.000;1.000;16.000
22/4/2007;11:03:00;3.902;0.206;237.560;16.400;39.000;0.000;17.000
22/4/2007;12:43:00;1.900;0.402;242.540;8.000;0.000;1.000;18.000
22/4/2007;14:23:00;1.542;0.082;240.180;6.400;1.000;0.000;18.000
22/4/2007;16:03:00;3.696;0.152;234.070;15.800;0.000;37.000;16.000
22/4/2007;17:43:00;0.470;0.206;242.040;2.200;0.000;1.000;0.000
22/4/2007;19:23:00;1.864;0.440;236.640;8.200;0.000;2.000;18.000
22/4/2007;21:03:00;3.142;0.454;233.910;13.600;0.000;2.000;17.000
22/4/2007;22:43:00;0.984;0.000;240.190;4.200;0.000;0.000;0.000
23/4/2007;00:23:00;0.384;0.102;242.050;1.800;0.000;0.000;0.000
23/4/2007;02:03:00;0.448;0.190;241.430;2.200;0.000;2.000;0.000
23/4/2007;03:43:00;0.386;0.102;241.720;1.800;0.000;0.000;0.000
23/4/2007;05:23:00;0.286;0.000;241.730;1.600;0.000;0.000;0.000
23/4/2007;07:03:00;0.902;0.304;239.500;4.200;0.000;1.000;0.000
23/4/2007;08:43:00;1.214;0.000;230.190;5.200;1.000;0.000;17.000
23/4/2007;10:23:00;1.234;0.074;234.860;5.200;0.000;0.000;16.000
23/4/2007;12:03:00;1.616;0.204;234.840;7.800;0.000;2.000;0.000
23/4/2007;13:43:00;0.142;0.000;237.100;0.600;0.000;0.000;0.000
23/4/2007;15:23:00;0.218;0.088;237.500;1.200;0.000;0.000;0.000
23/4/2007;17:03:00;0.264;0.182;236.820;1.400;0.000;2.000;0.000
23/4/2007;18:43:00;0.308;0.100;234.150;1.400;0.000;0.000;0.000
23/4/2007;20:23:00;0.182;0.000;236.460;0.800;0.000;0.000;0.000
23/4/2007;22:03:00;0.924;0.000;234.780;4.000;0.000;0.000;0.000
23/4/2007;23:43:00;0.264;0.094;237.400;1.200;0.000;0.000;0.000
24/4/2007;01:23:00;1.274;0.068;236.960;5.400;0.000;1.000;17.000
24/4/2007;03:03:00;0.348;0.190;236.920;1.600;0.000;0.000;0.000
24/4/2007;04:43:00;0.268;0.102;235.970;1.400;0.000;0.000;0.000
24/4/2007;06:23:00;0.260;0.100;236.870;1.200;0.000;1.000;0.000
24/4/2007;08:03:00;1.210;0.072;232.980;5.200;0.000;0.000;17.000
24/4/2007;09:43:00;0.236;0.000;233.410;1.200;0.000;0.000;0.000
24/4/2007;11:23:00;1.582;0.162;231.660;7.000;0.000;1.000;17.000
24/4/2007;13:03:00;0.226;0.082;234.250;1.000;0.000;0.000;0.000
24/4/2007;14:43:00;0.432;0.046;234.740;1.800;0.000;0.000;0.000
24/4/2007;16:23:00;0.336;0.082;235.990;1.600;0.000;1.000;0.000
24/4/2007;18:03:00;1.206;0.000;237.190;5.000;0.000;0.000;17.000
24/4/2007;19:43:00;1.230;0.098;234.750;5.200;0.000;0.000;16.000
24/4/2007;21:23:00;2.502;0.192;232.950;10.800;1.000;1.000;16.000
24/4/2007;23:03:00;0.222;0.000;239.970;0.800;0.000;0.000;0.000
25/4/2007;00:43:00;0.172;0.000;237.860;0.800;0.000;0.000;0.000
25/4/2007;02:23:00;0.274;0.202;234.010;1.400;0.000;1.000;0.000
25/4/2007;04:03:00;0.144;0.000;234.010;0.800;0.000;0.000;0.000
25/4/2007;05:43:00;0.180;0.060;233.360;0.800;0.000;0.000;0.000
25/4/2007;07:23:00;0.862;0.244;235.120;3.800;0.000;1.000;0.000
25/4/2007;09:03:00;1.370;0.000;233.840;6.000;0.000;0.000;17.000
25/4/2007;10:43:00;1.370;0.056;233.240;5.800;0.000;0.000;16.000
25/4/2007;12:23:00;3.520;0.262;231.720;15.200;0.000;37.000;17.000
25/4/2007;14:03:00;0.118;0.000;235.020;0.600;0.000;0.000;0.000
25/4/2007;15:43:00;0.116;0.000;233.840;0.600;0.000;0.000;0.000
25/4/2007;17:23:00;0.284;0.236;236.610;1.600;0.000;1.000;0.000
25/4/2007;19:03:00;0.184;0.088;235.130;0.800;0.000;0.000;0.000
25/4/2007;20:43:00;1.764;0.122;237.420;7.400;0.000;0.000;17.000
25/4/2007;22:23:00;3.428;0.162;230.940;15.400;0.000;19.000;16.000
26/4/2007;00:03:00;0.210;0.100;237.630;1.000;0.000;0.000;0.000
26/4/2007;01:43:00;0.112;0.000;235.550;0.600;0.000;0.000;0.000
26/4/2007;03:23:00;0.180;0.082;236.000;0.800;0.000;1.000;0.000
26/4/2007;05:03:00;0.204;0.090;235.220;1.000;0.000;0.000;0.000
26/4/2007;06:43:00;3.174;0.066;234.420;13.600;0.000;0.000;0.000
26/4/2007;08:23:00;4.622;0.200;227.950;20.400;35.000;20.000;16.000
26/4/2007;10:03:00;1.580;0.296;233.820;6.800;0.000;2.000;17.000
26/4/2007;11:43:00;0.446;0.062;233.090;2.400;0.000;0.000;0.000
26/4/2007;13:23:00;0.366;0.060;233.320;1.800;0.000;0.000;0.000
26/4/2007;15:03:00;0.320;0.236;236.350;1.600;0.000;2.000;0.000
26/4/2007;16:43:00;0.122;0.000;238.450;0.600;0.000;0.000;0.000
26/4/2007;18:23:00;1.132;0.000;234.340;4.800;0.000;0.000;17.000
26/4/2007;20:03:00;1.680;0.070;234.680;7.200;0.000;1.000;17.000
26/4/2007;21:43:00;1.034;0.182;232.180;4.400;0.000;0.000;0.000
26/4/2007;23:23:00;0.882;0.080;238.550;3.800;0.000;2.000;0.000
27/4/2007;01:03:00;1.226;0.082;235.510;5.200;0.000;0.000;17.000
27/4/2007;02:43:00;0.182;0.066;235.140;0.800;0.000;0.000;0.000
27/4/2007;04:23:00;0.246;0.180;235.770;1.200;0.000;1.000;0.000
27/4/2007;06:03:00;0.208;0.094;235.820;1.000;0.000;0.000;0.000
27/4/2007;07:43:00;0.364;0.056;234.420;1.800;0.000;0.000;0.000
27/4/2007;09:23:00;0.190;0.102;235.990;0.800;0.000;1.000;0.000
27/4/2007;11:03:00;0.272;0.102;233.200;1.200;0.000;0.000;0.000
27/4/2007;12:43:00;0.264;0.000;236.980;1.000;0.000;0.000;0.000
27/4/2007;14:23:00;0.370;0.092;233.890;1.600;0.000;2.000;0.000
27/4/2007;16:03:00;0.480;0.116;238.330;2.000;0.000;0.000;0.000
27/4/2007;17:43:00;0.304;0.000;234.610;1.200;0.000;0.000;0.000
27/4/2007;19:23:00;0.576;0.376;236.160;2.800;1.000;1.000;0.000
27/4/2007;21:03:00;3.676;0.066;232.640;15.800;36.000;0.000;17.000
27/4/2007;22:43:00;2.546;0.050;233.790;10.800;0.000;0.000;16.000
28/4/2007;00:23:00;?;?;?;?;?;?;
28/4/2007;02:03:00;?;?;?;?;?;?;
28/4/2007;03:43:00;?;?;?;?;?;?;
28/4/2007;05:23:00;?;?;?;?;?;?;
28/4/2007;07:03:00;?;?;?;?;?;?;
28/4/2007;08:43:00;?;?;?;?;?;?;
28/4/2007;10:23:00;?;?;?;?;?;?;
28/4/2007;12:03:00;?;?;?;?;?;?;
28/4/2007;13:43:00;?;?;?;?;?;?;
28/4/2007;15:23:00;?;?;?;?;?;?;
28/4/2007;17:03:00;?;?;?;?;?;?;
28/4/2007;18:43:00;?;?;?;?;?;?;
28/4/2007;20:23:00;?;?;?;?;?;?;
28/4/2007;22:03:00;?;?;?;?;?;?;
28/4/2007;23:43:00;?;?;?;?;?;?;
29/4/2007;01:23:00;?;?;?;?;?;?;
29/4/2007;03:03:00;?;?;?;?;?;?;
29/4/2007;04:43:00;?;?;?;?;?;?;
29/4/2007;06:23:00;?;?;?;?;?;?;
29/4/2007;08:03:00;?;?;?;?;?;?;
29/4/2007;09:43:00;?;?;?;?;?;?;
29/4/2007;11:23:00;?;?;?;?;?;?;
29/4/2007;13:03:00;?;?;?;?;?;?;
29/4/2007;14:43:00;?;?;?;?;?;?;
29/4/2007;16:23:00;?;?;?;?;?;?;
29/4/2007;18:03:00;?;?;?;?;?;?;
29/4/2007;19:43:00;?;?;?;?;?;?;
29/4/2007;21:23:00;?;?;?;?;?;?;
29/4/2007;23:03:00;?;?;?;?;?;?;
30/4/2007;00:43:00;?;?;?;?;?;?;
30/4/2007;02:23:00;?;?;?;?;?;?;
30/4/2007;04:03:00;?;?;?;?;?;?;
30/4/2007;05:43:00;?;?;?;?;?;?;
30/4/2007;07:23:00;?;?;?;?;?;?;
30/4/2007;09:03:00;?;?;?;?;?;?;
30/4/2007;10:43:00;?;?;?;?;?;?;
30/4/2007;12:23:00;?;?;?;?;?;?;
30/4/2007;14:03:00;?;?;?;?;?;?;
30/4/2007;15:43:00;0.262;0.124;236.290;1.200;0.000;0.000;0.000
30/4/2007;17:23:00;0.316;0.192;234.290;1.600;0.000;1.000;0.000
30/4/2007;19:03:00;0.144;0.000;235.730;0.600;0.000;0.000;0.000
30/4/2007;20:43:00;0.664;0.178;233.480;3.000;0.000;0.000;0.000
30/4/2007;22:23:00;0.684;0.226;231.750;3.200;1.000;1.000;0.000
1/5/2007;00:03:00;0.294;0.144;238.100;1.400;0.000;0.000;0.000
1/5/2007;01:43:00;0.200;0.072;235.890;0.800;0.000;0.000;0.000
1/5/2007;03:23:00;0.214;0.094;237.380;1.000;0.000;1.000;0.000
1/5/2007;05:03:00;0.228;0.106;237.390;1.000;0.000;0.000;0.000
1/5/2007;06:43:00;0.128;0.000;237.530;0.600;0.000;0.000;0.000
1/5/2007;08:23:00;0.288;0.092;236.740;1.400;0.000;2.000;0.000
1/5/2007;10:03:00;1.268;0.108;233.310;5.600;0.000;0.000;17.000
1/5/2007;11:43:00;1.862;0.000;232.760;8.000;0.000;0.000;17.000
1/5/2007;13:23:00;1.250;0.262;236.510;7.000;18.000;1.000;0.000
1/5/2007;15:03:00;0.236;0.000;236.130;1.000;2.000;0.000;0.000
1/5/2007;16:43:00;0.284;0.078;234.840;1.200;0.000;0.000;0.000
1/5/2007;18:23:00;0.470;0.052;233.030;2.200;0.000;1.000;0.000
1/5/2007;20:03:00;1.596;0.156;233.390;7.000;0.000;0.000;15.000
1/5/2007;21:43:00;5.380;0.108;224.620;24.000;34.000;0.000;16.000
1/5/2007;23:23:00;0.764;0.218;237.020;3.400;0.000;2.000;0.000
2/5/2007;01:03:00;0.288;0.052;236.320;1.600;0.000;0.000;0.000
2/5/2007;02:43:00;0.408;0.076;235.280;2.000;0.000;0.000;0.000
2/5/2007;04:23:00;0.498;0.072;235.370;2.400;0.000;2.000;0.000
2/5/2007;06:03:00;0.336;0.000;236.640;1.800;0.000;0.000;0.000
2/5/2007;07:43:00;1.950;0.188;232.810;8.400;0.000;0.000;17.000
2/5/2007;09:23:00;0.202;0.102;234.550;1.000;0.000;2.000;0.000
2/5/2007;11:03:00;0.194;0.082;234.060;0.800;0.000;0.000;0.000
2/5/2007;12:43:00;0.308;0.116;236.040;1.400;0.000;2.000;0.000
2/5/2007;14:23:00;0.422;0.306;232.420;2.200;0.000;2.000;0.000
2/5/2007;16:03:00;1.204;0.072;234.340;5.000;0.000;0.000;17.000
2/5/2007;17:43:00;0.194;0.092;237.080;0.800;0.000;0.000;0.000
2/5/2007;19:23:00;1.200;0.450;235.420;5.400;0.000;1.000;0.000
2/5/2007;21:03:00;0.552;0.124;237.130;2.600;0.000;1.000;0.000
